Boundary Comm name,PA name,ONS code,PANO,region_name,country_name,constituency_type,Index_of_change,"""turnout""",electorate,Conv,Labv,LDv,Grnv,Brxv,SNPv,PCv,APNIv,DUPv,SDLPv,SFv,UUPv,TotOthv,MaxOthv,ADVv,AGSv,ANWPv,AONTv,ASHv,BNPv,BPIv,BSJPv,CFv,CHPv,CMEPv,CMUv,CMUKv,COMLv,CPv,CPAv,CVPv,EDv,GWLDv,HWDIv,INETv,JACv,LBTv,LIBv,LNINv,LUTNv,MKv,MRLPv,MTHRv,NEPv,PATRv,PBPv,PFPv,POSv,PPNVv,RBDv,RENv,SDPv,SEPv,SFPv,SHRPv,SLPv,SNAVv,SOCv,TCRPv,TIGv,TLWv,UGPv,UKIPv,VPPv,WEPv,WRPv,WYv,YESHv,YPPv,YRKSv,IND1v,IND2v,IND3v,IND4v,IND5v,IND6v,blank2,total_votes,majority,maj%,Win19,Second19,CON%,LAB%,LD%,GRN%,BRX%,SNP%,PC%,APNI%,DUP%,SDLP%,SF%,UUP%,Tot oths%,Max oths%
East Surrey,Surrey East,E14001215,565,SE,England,County,31.3,70.4,73145,31063,6787,10498,1534,0,0,0,0,0,0,0,0,1593,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,,51475,20565,39.95,Con,LD,60.35,13.19,20.39,2.98,0.00,0.00,0.00,,,,,,3.09,2.08
Surrey Heath,Surrey Heath,E14001532,566,SE,England,County,24.2,73.6,70825,30161,4888,14609,1845,0,0,0,0,0,0,0,0,628,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,,52131,15552,29.83,Con,LD,57.86,9.38,28.02,3.54,0.00,0.00,0.00,,,,,,1.20,1.20
Mid Sussex,Sussex Mid,E14001366,567,SE,England,County,45.4,73.3,72255,27154,9530,13489,2179,0,0,0,0,0,0,0,0,597,550,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52949,13665,25.81,Con,LD,51.28,18.00,25.48,4.12,0.00,0.00,0.00,,,,,,1.13,1.04
Sussex Weald,Sussex Weald,E14001533,568,SE,England,County,43.3,70.5,70075,31486,7349,8322,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49418,23164,46.87,Con,LD,63.71,14.87,16.84,4.58,0.00,0.00,0.00,,,,,,0.00,0.00
Sutton and Cheam,Sutton & Cheam,E14001534,569,GL,England,Borough,none,70.8,71284,25235,7200,16884,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50487,8351,16.54,Con,LD,49.98,14.26,33.44,2.31,0.00,0.00,0.00,,,,,,0.00,0.00
Sutton Coldfield,Sutton Coldfield,E14001535,570,WM,England,Borough,none,70.2,74584,31604,12332,6358,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52325,19272,36.83,Con,Lab,60.40,23.57,12.15,3.88,0.00,0.00,0.00,,,,,,0.00,0.00
Swansea West,Swansea West,W07000108,571,WA,Wales,County,97.1,59.2,74612,12672,22709,2834,367,3022,0,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44199,10037,22.71,Lab,Con,28.67,51.38,6.41,0.83,6.84,0.00,5.87,,,,,,0.00,0.00
Swindon North,Swindon North,E14001536,572,SW,England,County,12.6,65.7,72163,27719,14469,3744,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47381,13250,27.96,Con,Lab,58.50,30.54,7.90,3.06,0.00,0.00,0.00,,,,,,0.00,0.00
Swindon South,Swindon South,E14001537,573,SW,England,Borough,29.2,68.3,72468,25564,19914,3788,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49527,5650,11.41,Con,Lab,51.62,40.21,7.65,0.53,0.00,0.00,0.00,,,,,,0.00,0.00
Tamworth,Tamworth,E14001538,574,WM,England,Borough,3.8,64.6,73644,31748,11085,2530,976,0,0,0,0,0,0,0,0,1245,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,431,0,0,0,0,0,,47584,20663,43.42,Con,Lab,66.72,23.30,5.32,2.05,0.00,0.00,0.00,,,,,,2.62,1.71
Tatton,Tatton,E14001539,575,NW,England,County,21.2,73.3,75538,31732,12451,8966,2046,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55394,19281,34.81,Con,Lab,57.28,22.48,16.19,3.69,0.36,0.00,0.00,,,,,,0.00,0.00
Taunton and Wellington,Taunton & Wellington,E14001540,576,SW,England,County,12.9,71.6,76049,28298,4299,19762,0,0,0,0,0,0,0,0,0,2081,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,0,0,0,0,,54440,8536,15.68,Con,LD,51.98,7.90,36.30,0.00,0.00,0.00,0.00,,,,,,3.82,3.82
Telford,Telford,E14001541,577,WM,England,Borough,2.1,61.5,70768,25842,14942,2714,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43525,10900,25.04,Con,Lab,59.37,34.33,6.24,0.06,0.00,0.00,0.00,,,,,,0.00,0.00
Tewkesbury,Tewkesbury,E14001542,578,SW,England,County,36.3,74.4,72426,31291,8448,11848,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,53858,19443,36.10,Con,LD,58.10,15.69,22.00,4.22,0.00,0.00,0.00,,,,,,0.00,0.00
East Thanet,Thanet East,E14001216,579,SE,England,Borough,33.5,64.9,73790,25616,18031,2486,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47924,7585,15.83,Con,Lab,53.45,37.62,5.19,3.74,0.00,0.00,0.00,,,,,,0.00,0.00
Thirsk and Malton,Thirsk & Malton,E14001544,580,YH,England,County,29.6,68.1,76623,32624,9287,6502,2348,0,0,0,0,0,0,0,0,1437,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,245,184,0,0,0,0,,52198,23337,44.71,Con,Lab,62.50,17.79,12.46,4.50,0.00,0.00,0.00,,,,,,2.75,1.69
Thornbury and Yate,Thornbury & Yate,E14001545,581,SW,England,County,10.9,74.8,74935,32798,4899,18260,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56083,14538,25.92,Con,LD,58.48,8.74,32.56,0.22,0.00,0.00,0.00,,,,,,0.00,0.00
Thurrock,Thurrock,E14001546,582,EE,England,Borough,8.8,60.5,73347,26580,14618,1390,739,0,0,0,0,0,0,0,0,1042,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,0,0,0,,44369,11962,26.96,Con,Lab,59.91,32.95,3.13,1.67,0.00,0.00,0.00,,,,,,2.35,2.35
Tipton and Wednesbury,Tipton & Wednesbury,E14001547,583,WM,England,Borough,70.2,51.7,73820,19371,14678,1195,722,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,38200,4693,12.29,Con,Lab,50.71,38.42,3.13,1.89,5.85,0.00,0.00,,,,,,0.00,0.00
Tiverton and Minehead,Tiverton & Minehead,E14001548,584,SW,England,County,109.5,69.8,70829,30297,7070,9632,2103,0,0,0,0,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,,49411,20665,41.82,Con,LD,61.32,14.31,19.49,4.26,0.00,0.00,0.00,,,,,,0.63,0.63
Tonbridge,Tonbridge,E14001549,585,SE,England,County,31.9,73.9,73692,35262,8210,6690,4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54450,27052,49.68,Con,Lab,64.76,15.08,12.29,7.88,0.00,0.00,0.00,,,,,,0.00,0.00
Tooting,Tooting,E14001550,586,GL,England,Borough,none,76.0,76986,16504,30811,8305,2314,462,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58473,14307,24.47,Lab,Con,28.22,52.69,14.20,3.96,0.79,0.00,0.00,,,,,,0.13,0.13
Torbay,Torbay,E14001551,587,SW,England,Borough,1.6,67.3,75742,30109,6620,12358,1236,0,0,0,0,0,0,0,0,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,,50971,17751,34.83,Con,LD,59.07,12.99,24.25,2.42,0.00,0.00,0.00,,,,,,1.27,1.27
Torfaen,Torfaen,W07000109,588,WA,Wales,County,12.6,61.7,70591,14506,18616,2157,966,5742,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43553,4110,9.44,Lab,Con,33.31,42.74,4.95,2.22,13.18,0.00,3.60,,,,,,0.00,0.00
Torridge and Tavistock,Torridge & Tavistock,E14001552,589,SW,England,County,7.7,73.1,74802,32708,9761,9809,1843,0,0,0,0,0,0,0,0,547,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,,54668,22899,41.89,Con,LD,59.83,17.86,17.94,3.37,0.00,0.00,0.00,,,,,,1.00,1.00
Tottenham,Tottenham,E14001553,590,GL,England,Borough,35.7,60.2,75968,5076,35564,2306,1965,588,0,0,0,0,0,0,0,221,91,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,,45720,30488,66.68,Lab,Con,11.10,77.79,5.04,4.30,1.29,0.00,0.00,,,,,,0.48,0.20
Truro and Falmouth,Truro & Falmouth,E14001554,591,SW,England,County,22.0,75.3,73326,25842,21383,5981,1522,0,0,0,0,0,0,0,0,450,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,413,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55178,4459,8.08,Con,Lab,46.83,38.75,10.84,2.76,0.00,0.00,0.00,,,,,,0.82,0.75
Tunbridge Wells,Tunbridge Wells,E14001555,592,SE,England,County,none,72.7,75213,30119,8098,15474,0,0,0,0,0,0,0,0,0,959,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,471,0,0,0,0,,54650,14645,26.80,Con,LD,55.11,14.82,28.31,0.00,0.00,0.00,0.00,,,,,,1.75,0.89
Twickenham,Twickenham,E14001556,593,GL,England,Borough,8.9,76.9,75889,19742,5051,32816,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58352,13074,22.41,LD,Con,33.83,8.66,56.24,0.00,1.27,0.00,0.00,,,,,,0.00,0.00
Tynemouth,Tynemouth,E14001557,594,NE,England,Borough,19.7,73.9,73022,21696,25208,3622,1318,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,53940,3512,6.51,Lab,Con,40.22,46.73,6.71,2.44,3.89,0.00,0.00,,,,,,0.00,0.00
West Tyrone,Tyrone West,N05000018,595,NI,Northern Ireland,County,6.1,62.2,70614,,,,521,,,,4206,9530,8108,17604,2882,1040,1010,,,,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43891,8074,18.40,SF,DUP,0.00,,,1.19,,,,9.58,21.71,18.47,40.11,6.57,2.30,2.37
Mid Ulster,Ulster Mid,N05000010,596,NI,Northern Ireland,County,9.3,63.5,70094,,,,,,,,3395,10566,6194,20372,3317,690,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,44534,9806,22.02,SF,DUP,0.00,,,0.00,,,,7.62,23.73,13.91,45.74,7.45,1.55,1.55
Upper Bann,Upper Bann,N05000017,597,NI,Northern Ireland,County,16.4,60.3,76969,,,,,,,,5880,18931,4351,11454,5788,38,38,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46442,7477,16.10,DUP,SF,0.00,,,0.00,,,,12.66,40.76,9.37,24.66,12.46,0.08,0.08
Uxbridge and South Ruislip,Uxbridge & South Ruislip,E14001558,598,GL,England,Borough,26.4,67.7,75042,26712,18773,3371,1347,0,0,0,0,0,0,0,0,579,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,69,44,23,22,8,5,,50782,7939,15.63,Con,Lab,52.60,36.97,6.64,2.65,0.00,0.00,0.00,,,,,,1.14,0.56
Vale of Glamorgan,Vale of Glamorgan,W07000110,599,WA,Wales,County,8.3,71.0,70426,24535,21969,0,2981,0,0,0,0,0,0,0,0,508,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49993,2566,5.13,Con,Lab,49.08,43.94,0.00,5.96,0.00,0.00,0.00,,,,,,1.02,1.02
Vauxhall and Camberwell Green,Vauxhall & Camberwell Green,E14001559,600,GL,England,Borough,64.3,66.3,69995,6746,28073,8848,1915,722,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,,46440,19225,41.40,Lab,LD,14.53,60.45,19.05,4.12,1.55,0.00,0.00,,,,,,0.29,0.29
Wakefield and Rothwell,Wakefield & Rothwell,E14001560,601,YH,England,Borough,114.2,66.4,73968,22022,19396,5361,490,1586,0,0,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,,49093,2626,5.35,Con,Lab,44.86,39.51,10.92,1.00,3.23,0.00,0.00,,,,,,0.48,0.48
Wallasey,Wallasey,E14001561,602,NW,England,Borough,9.4,70.5,73054,13347,32769,2007,1219,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51470,19422,37.73,Lab,Con,25.93,63.67,3.90,2.37,4.13,0.00,0.00,,,,,,0.00,0.00
Walsall and Bloxwich,Walsall & Bloxwich,E14001562,603,WM,England,Borough,97.8,60.9,74866,22453,20267,1338,696,588,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,,45630,2186,4.79,Con,Lab,49.21,44.42,2.93,1.53,1.29,0.00,0.00,,,,,,0.63,0.63
Walthamstow,Walthamstow,E14001563,604,GL,England,Borough,none,68.2,70867,5922,36784,2874,1733,768,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48335,30862,63.85,Lab,Con,12.25,76.10,5.95,3.59,1.59,0.00,0.00,,,,,,0.53,0.53
Warrington North,Warrington North,E14001564,605,NW,England,County,0.2,64.3,72350,19054,20567,3055,1253,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46546,1513,3.25,Lab,Con,40.94,44.19,6.56,2.69,5.62,0.00,0.00,,,,,,0.00,0.00
Warrington South,Warrington South,E14001565,606,NW,England,County,11.7,70.6,76639,24008,24073,4415,4,1461,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54129,65,0.12,Lab,Con,44.35,44.47,8.16,0.01,2.70,0.00,0.00,,,,,,0.31,0.31
Warwick and Leamington,Warwick & Leamington,E14001566,607,WM,England,Borough,12.3,69.2,75440,21444,22613,5693,1517,721,0,0,0,0,0,0,0,220,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,,52208,1169,2.24,Lab,Con,41.07,43.31,10.90,2.91,1.38,0.00,0.00,,,,,,0.42,0.29
North Warwickshire and Bedworth,Warwickshire North & Bedworth,E14001400,608,WM,England,Borough,none,65.4,70245,30249,12293,2069,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45914,17956,39.11,Con,Lab,65.88,26.77,4.51,2.84,0.00,0.00,0.00,,,,,,0.00,0.00
Washington and Gateshead South,Washington & Gateshead South,E14001567,609,NE,England,Borough,32.1,58.5,71775,14152,18090,2067,1122,5784,0,0,0,0,0,0,0,739,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,,41954,3938,9.39,Lab,Con,33.73,43.12,4.93,2.67,13.79,0.00,0.00,,,,,,1.76,1.76
Watford,Watford,E14001568,610,EE,England,Borough,29.3,68.4,70576,20285,18985,8570,125,0,0,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48298,1300,2.69,Con,Lab,42.00,39.31,17.74,0.26,0.00,0.00,0.00,,,,,,0.69,0.69
Waveney Valley,Waveney Valley,E14001569,611,EE,England,County,115.1,72.7,70540,31898,9534,4696,4775,0,0,0,0,0,0,0,0,377,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,118,0,0,0,0,,51280,22364,43.61,Con,Lab,62.20,18.59,9.16,9.31,0.00,0.00,0.00,,,,,,0.74,0.51
Weald of Kent,Weald of Kent,E14001570,612,SE,England,County,105.4,70.8,70110,35730,6979,5018,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49652,28751,57.91,Con,Lab,71.96,14.06,10.11,3.88,0.00,0.00,0.00,,,,,,0.00,0.00
Wellingborough and Rushden,Wellingborough & Rushden,E14001571,613,EM,England,County,18.9,61.4,76669,29333,13295,3140,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47044,16038,34.09,Con,Lab,62.35,28.26,6.67,2.71,0.00,0.00,0.00,,,,,,0.00,0.00
Wells and Mendip Hills,Wells & Mendip Hills,E14001572,614,SW,England,County,75.1,80.8,69843,31678,6076,17383,661,0,0,0,0,0,0,0,0,643,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,,56441,14295,25.33,Con,LD,56.13,10.77,30.80,1.17,0.00,0.00,0.00,,,,,,1.14,0.66
Welwyn Hatfield,Welwyn Hatfield,E14001573,615,EE,England,County,0.5,69.5,74535,27188,16415,6583,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51797,10773,20.80,Con,Lab,52.49,31.69,12.71,3.11,0.00,0.00,0.00,,,,,,0.00,0.00
West Bromwich,West Bromwich,E14001574,616,WM,England,Borough,73.2,57.3,72206,19580,17430,1468,791,1563,0,0,0,0,0,0,0,545,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,489,0,0,0,0,0,,41377,2150,5.20,Con,Lab,47.32,42.12,3.55,1.91,3.78,0.00,0.00,,,,,,1.32,1.18
West Ham and Beckton,West Ham & Beckton,E14001576,617,GL,England,Borough,63.5,57.3,70590,6648,28585,2450,1023,1118,0,0,0,0,0,0,0,606,463,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,463,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40430,21937,54.26,Lab,Con,16.44,70.70,6.06,2.53,2.77,0.00,0.00,,,,,,1.50,1.15
